ARREST_PRECINCT,new_arrest_date,count
71,2015/05,389
43,2009/07,909
17,2008/01,185
22,2006/04,54
106,2017/12,235
111,2017/08,107
28,2017/01,345
1,2017/01,325
68,2015/05,175
5,2013/12,406
107,2008/09,312
104,2008/08,328
66,2008/04,178
6,2006/12,268
61,2019/12,144
66,2019/03,147
23,2021/12,140
1,2021/04,123
63,2017/03,158
1,2019/11,175
81,2019/01,198
30,2021/01,113
22,2017/07,18
123,2011/04,122
22,2020/03,8
22,2013/03,28
22,2018/03,9
104,2020/08,155
103,2020/08,225
107,2020/07,85
10,2019/02,114
7,2019/05,186
121,2019/03,204
23,2019/05,267
103,2019/10,308
122,2020/02,125
42,2021/10,257
5,2021/06,182
62,2021/02,141
75,2018/11,480
7,2018/10,172
41,2018/09,253
107,2018/07,159
34,2018/12,204
20,2006/05,194
84,2017/07,301
115,2017/07,409
122,2017/07,172
113,2015/11,480
19,2015/10,231
34,2015/09,368
13,2015/03,455
33,2014/11,416
43,2014/08,741
69,2014/09,345
70,2013/11,381
10,2013/12,262
111,2013/12,138
84,2013/10,350
106,2013/08,310
100,2013/06,202
110,2013/05,580
107,2012/12,250
122,2012/09,354
67,2012/08,729
69,2012/08,261
17,2012/08,235
63,2012/06,205
28,2011/11,437
9,2011/10,326
75,2011/07,1410
90,2011/07,371
41,2011/05,699
113,2011/01,508
41,2010/12,525
1,2010/07,392
5,2010/03,525
18,2009/06,457
47,2009/05,579
120,2009/02,807
28,2008/07,432
68,2006/08,195
122,2006/09,313
41,2019/11,239
46,2021/01,300
41,2013/02,627
42,2007/01,609
42,2019/09,259
111,2021/05,38
63,2006/05,186
83,2017/08,299
6,2016/08,267
88,2015/09,171
122,2012/10,363
17,2010/07,158
114,2010/05,473
112,2007/09,195
1,2006/09,339
1,2019/12,228
110,2018/01,326
70,2016/07,272
108,2011/12,220
10,2007/02,254
100,2012/11,49
75,2020/12,337
18,2019/09,302
61,2019/07,199
114,2019/06,318
14,2019/05,507
43,2019/05,364
122,2019/07,181
73,2019/10,371
47,2020/04,180
26,2021/12,74
77,2021/03,167
34,2018/10,224
60,2018/12,214
77,2018/12,222
48,2006/06,392
5,2017/09,490
72,2017/08,287
73,2017/06,554
63,2017/04,154
104,2017/01,215
67,2016/10,535
105,2016/07,346
1,2016/07,267
17,2016/04,154
121,2016/03,368
52,2015/06,681
18,2014/09,510
66,2014/05,161
60,2014/03,365
110,2014/02,374
49,2013/10,406
77,2013/09,560
44,2013/07,1061
47,2013/06,515
25,2012/12,629
73,2012/09,964
60,2011/10,324
62,2011/08,164
7,2011/03,329
72,2010/12,284
30,2010/06,320
114,2009/03,612
1,2009/02,389
68,2009/01,208
49,2008/03,353
90,2007/07,283
46,2007/05,1215
1,2007/01,365
88,2006/11,251
48,2006/10,480
73,2020/02,274
25,2015/08,674
20,2010/05,209
34,2009/02,471
103,2009/02,675
77,2007/02,479
102,2006/12,297
113,2006/11,487
24,2020/11,112
61,2020/12,100
26,2019/06,112
41,2020/03,188
105,2021/12,182
10,2021/08,140
66,2016/12,151
104,2016/10,230
20,2015/10,166
9,2015/01,358
34,2013/12,394
63,2012/11,135
26,2017/04,195
45,2013/10,232
108,2012/11,121
112,2014/06,210
17,2020/11,97
88,2019/05,99
122,2021/12,96
123,2009/07,108
6,2020/11,140
5,2019/02,363
70,2019/03,276
40,2019/08,620
70,2019/07,273
7,2021/12,151
9,2021/06,156
105,2021/01,208
25,2013/10,921
115,2018/12,289
108,2006/05,252
123,2018/03,105
84,2018/03,300
70,2017/10,361
115,2017/08,379
61,2017/07,211
84,2016/12,355
44,2016/04,783
9,2014/10,366
71,2014/08,524
83,2014/06,488
90,2014/01,364
77,2013/12,410
52,2013/07,780
14,2013/05,1249
18,2013/03,432
44,2013/01,1069
101,2012/10,283
43,2012/10,752
81,2012/03,464
78,2012/03,159
83,2012/01,660
45,2011/10,244
5,2011/08,452
20,2011/05,188
112,2011/01,207
94,2010/09,180
47,2010/08,621
84,2010/05,400
120,2010/04,827
23,2009/08,689
120,2009/01,781
33,2008/10,571
76,2008/09,167
113,2008/09,495
23,2008/02,481
90,2007/12,233
45,2007/10,268
47,2007/04,547
110,2007/02,574
7,2006/10,287
72,2017/11,319
69,2017/02,214
78,2012/01,140
72,2010/01,372
42,2009/02,596
24,2008/05,259
101,2007/06,267
79,2020/12,240
62,2020/05,119
105,2020/04,133
79,2020/04,195
103,2020/03,254
24,2021/09,126
25,2018/11,379
107,2018/12,156
9,2006/07,258
107,2015/09,231
62,2014/10,300
30,2011/06,360
66,2010/12,102
17,2010/01,192
24,2009/11,269
123,2011/05,149
47,2020/09,283
45,2020/12,115
102,2020/06,123
103,2019/09,286
6,2019/11,181
110,2021/10,196
109,2021/03,224
24,2021/03,96
104,2018/06,221
75,2006/08,1120
5,2006/06,407
78,2006/03,204
23,2018/04,328
66,2017/11,119
34,2017/07,336
76,2017/06,243
67,2017/04,442
66,2017/01,151
48,2016/04,496
73,2016/04,668
94,2016/04,120
14,2016/03,984
46,2015/11,420
69,2015/02,224
84,2014/11,390
6,2014/07,429
105,2014/06,439
41,2013/03,652
66,2012/11,100
25,2012/08,866
62,2012/07,219
113,2012/04,672
25,2011/09,564
18,2011/06,587
9,2010/07,416
42,2010/01,653
84,2009/12,431
66,2009/09,107
84,2009/08,340
18,2009/09,441
122,2009/03,324
10,2008/11,299
113,2008/06,472
13,2007/10,385
19,2007/06,416
71,2007/03,499
43,2006/11,857
7,2021/05,111
73,2017/02,523
43,2013/01,608
41,2020/09,184
50,2019/01,131
102,2019/06,232
26,2019/12,111
110,2020/05,186
6,2021/09,153
105,2021/09,199
115,2021/03,208
28,2018/04,230
109,2016/03,328
33,2014/12,217
121,2014/02,388
10,2012/11,140
66,2010/10,142
123,2010/08,137
22,2009/07,76
78,2008/11,114
102,2007/06,357
19,2007/02,265
63,2021/06,114
28,2019/12,131
122,2021/10,130
6,2018/06,236
94,2011/02,116
7,2006/12,189
17,2018/10,87
22,2018/11,4
7,2019/08,198
67,2019/08,335
5,2019/11,344
73,2020/06,134
30,2020/05,91
43,2020/03,289
71,2021/09,144
103,2014/04,885
25,2018/07,391
78,2018/08,138
114,2006/02,555
70,2018/04,367
24,2017/12,149
123,2017/08,138
25,2017/07,600
78,2016/08,185
70,2016/03,379
84,2016/02,396
75,2016/02,874
20,2016/01,145
9,2015/11,280
45,2015/10,247
19,2015/07,241
9,2014/12,206
1,2014/11,388
6,2014/10,432
7,2014/11,242
48,2014/09,561
106,2014/04,339
48,2013/10,670
5,2013/09,536
48,2013/08,615
111,2013/06,118
20,2012/12,175
71,2012/12,283
24,2012/07,299
110,2012/06,423
24,2011/08,212
47,2011/02,642
49,2010/10,343
43,2010/08,860
33,2010/04,459
75,2010/02,1056
43,2009/11,925
9,2009/10,383
103,2009/09,679
83,2008/06,634
113,2007/12,556
81,2007/08,514
30,2007/04,508
46,2019/10,373
102,2019/12,154
103,2013/01,818
112,2010/07,203
26,2009/02,287
47,2008/11,595
62,2007/01,315
28,2007/01,601
63,2019/04,204
103,2021/02,260
42,2017/12,327
83,2017/09,308
62,2014/08,246
83,2014/03,610
45,2013/02,201
68,2011/12,158
49,2010/09,284
69,2009/03,198
22,2010/07,79
109,2020/05,180
113,2017/08,418
62,2013/03,201
90,2012/01,359
6,2009/12,296
107,2008/11,276
111,2007/10,190
73,2020/11,229
109,2020/09,219
62,2019/08,145
40,2021/12,334
23,2021/09,152
14,2021/07,390
42,2021/07,250
23,2018/11,225
114,2018/11,328
19,2018/08,198
67,2018/05,366
45,2006/06,273
13,2006/05,333
67,2006/05,555
88,2006/05,257
111,2006/04,147
68,2006/03,183
83,2018/03,288
48,2017/08,417
102,2017/05,448
47,2016/10,521
19,2016/08,241
46,2016/07,520
25,2016/03,602
67,2016/02,480
67,2016/01,476
81,2015/12,262
75,2015/03,1030
48,2015/03,533
17,2014/09,148
32,2014/06,477
102,2014/05,312
77,2013/10,639
41,2013/08,614
75,2013/03,1243
10,2013/02,321
45,2012/10,239
40,2012/08,969
14,2012/06,974
42,2012/06,515
120,2012/02,754
105,2012/01,477
73,2011/11,1122
43,2011/08,894
14,2011/08,1008
19,2011/03,279
102,2010/09,345
46,2010/04,971
34,2010/04,639
94,2010/01,123
101,2009/10,361
45,2009/08,282
23,2009/05,592
67,2009/03,644
28,2008/12,427
94,2008/07,117
52,2008/03,905
48,2007/11,599
23,2007/08,563
108,2007/08,257
104,2007/08,338
1,2007/06,359
120,2007/04,673
41,2019/12,189
7,2015/06,298
20,2015/04,172
71,2011/02,572
81,2010/06,495
44,2020/06,189
33,2019/11,177
45,2021/12,111
62,2021/09,132
18,2021/09,242
61,2018/04,182
110,2014/11,407
78,2010/10,92
6,2010/05,439
90,2009/06,325
17,2007/10,161
77,2019/07,270
108,2020/05,116
62,2018/12,104
24,2016/09,195
76,2013/03,135
30,2006/10,388
19,2008/10,311
108,2013/02,217
34,2006/12,349
123,2012/12,110
47,2020/11,307
62,2019/01,169
50,2019/06,127
111,2019/09,86
44,2006/05,978
122,2006/02,259
10,2006/01,292
34,2018/01,365
33,2018/04,261
84,2018/04,329
52,2017/04,572
14,2017/03,848
49,2016/10,303
9,2016/07,286
115,2016/04,417
120,2015/11,283
101,2015/10,258
42,2015/03,485
110,2015/03,420
101,2014/05,393
109,2014/04,465
75,2014/03,1361
48,2013/12,412
104,2013/12,321
5,2013/10,451
75,2013/09,1157
111,2013/07,150
83,2012/07,561
114,2011/04,480
40,2011/03,994
110,2011/02,534
30,2011/02,429
18,2010/09,499
106,2010/07,297
40,2009/04,1089
111,2008/09,164
110,2008/08,476
73,2008/07,861
70,2008/05,480
10,2008/05,321
115,2008/05,743
101,2008/02,234
120,2007/12,528
88,2007/03,240
69,2012/06,272
7,2011/02,312
43,2009/05,982
19,2008/09,360
1,2020/10,96
34,2020/05,195
28,2021/10,144
50,2021/06,108
6,2017/09,270
7,2010/07,342
61,2008/09,221
90,2006/12,287
115,2006/09,620
122,2017/08,176
33,2016/05,377
71,2020/08,88
111,2008/02,164
69,2019/09,118
100,2021/01,80
22,2007/02,35
75,2019/06,532
83,2019/06,206
88,2019/07,100
73,2019/11,342
102,2020/05,185
30,2020/04,74
52,2021/09,293
114,2021/03,294
75,2018/07,569
47,2018/01,501
104,2006/05,350
112,2006/04,237
112,2006/03,244
90,2017/05,314
94,2017/05,161
28,2017/04,268
102,2017/01,370
109,2016/09,359
75,2016/08,860
60,2016/05,365
107,2016/01,225
81,2015/06,374
94,2015/04,118
44,2015/03,794
33,2014/10,464
114,2014/10,578
44,2013/12,749
81,2013/10,484
83,2013/07,521
24,2013/08,224
109,2013/07,515
30,2013/05,402
115,2012/09,537
122,2012/08,355
40,2012/06,840
66,2012/01,139
60,2011/12,277
105,2011/11,369
20,2010/10,184
60,2010/08,530
100,2010/01,138
41,2009/08,593
32,2009/06,560
60,2008/12,336
34,2008/03,559
60,2007/08,438
13,2007/03,365
63,2006/11,204
30,2006/09,371
44,2021/01,383
61,2012/06,314
32,2007/11,495
100,2020/01,83
13,2021/12,201
109,2018/07,366
20,2014/04,231
61,2013/07,289
90,2013/01,374
88,2011/10,262
102,2011/02,305
26,2006/09,275
83,2020/04,107
66,2015/09,162
10,2015/06,267
47,2009/06,562
101,2008/08,351
26,2008/05,242
19,2020/11,164
104,2020/05,175
67,2021/03,265
107,2018/10,174
111,2018/07,96
40,2018/12,506
23,2006/08,558
13,2018/03,265
46,2016/11,395
79,2016/10,349
90,2015/11,259
33,2015/08,350
114,2015/07,465
114,2014/11,453
43,2014/04,695
42,2013/12,390
67,2013/11,564
24,2013/11,225
14,2013/08,1190
69,2013/05,247
61,2013/03,252
23,2011/11,492
7,2011/12,350
14,2011/06,1125
73,2011/01,1222
13,2010/05,427
42,2009/11,589
81,2009/10,498
32,2009/07,612
7,2008/10,303
26,2008/09,311
70,2008/09,453
67,2008/05,513
75,2008/04,1220
115,2007/09,659
88,2007/04,252
41,2020/01,241
104,2006/10,401
102,2019/07,274
1,2020/04,63
112,2017/02,129
49,2016/09,296
104,2011/11,336
7,2010/08,251
49,2021/10,142
30,2018/11,129
45,2020/01,162
76,2019/06,151
22,2013/11,25
75,2019/05,543
5,2019/04,390
75,2020/03,376
63,2020/02,148
88,2020/02,118
79,2018/10,303
110,2018/11,262
84,2006/03,421
112,2018/05,131
34,2017/09,289
105,2017/09,315
25,2016/07,474
83,2016/06,313
67,2016/04,512
18,2016/02,376
62,2015/11,242
28,2015/06,384
1,2015/04,352
71,2014/07,486
69,2014/01,243
67,2013/10,654
122,2013/04,254
41,2013/04,617
32,2013/01,507
7,2012/11,243
78,2012/07,154
25,2012/05,822
44,2012/03,1437
25,2011/12,583
44,2011/10,1163
19,2011/11,269
81,2011/05,582
26,2011/04,322
76,2010/02,175
24,2009/12,180
78,2009/12,97
46,2009/10,1007
77,2007/07,432
104,2007/06,272
45,2007/03,233
114,2006/10,556
42,2006/09,488
23,2015/05,413
47,2009/02,692
61,2007/07,290
25,2007/01,837
28,2019/08,157
62,2021/11,139
110,2021/03,245
24,2017/11,144
109,2014/07,454
122,2013/03,304
18,2011/08,436
49,2008/09,184
102,2007/01,433
50,2020/11,81
67,2020/11,274
71,2019/06,202
70,2020/04,114
84,2018/06,278
76,2014/05,181
100,2014/10,229
22,2006/08,41
62,2020/07,56
61,2020/09,123
18,2019/03,259
14,2019/08,460
10,2021/09,121
100,2021/06,57
62,2021/03,142
33,2018/07,205
60,2018/01,286
20,2006/01,179
106,2018/03,257
108,2017/11,178
33,2017/06,252
19,2016/12,241
73,2016/08,771
34,2016/07,352
42,2016/07,503
48,2015/10,506
20,2015/08,166
13,2015/07,600
72,2015/07,286
40,2014/09,1038
24,2014/05,253
72,2013/11,289
34,2012/12,376
75,2012/09,1283
33,2012/03,492
113,2011/11,596
83,2011/09,553
103,2011/09,620
19,2011/07,238
114,2011/06,484
67,2011/05,601
70,2011/03,494
45,2010/10,336
100,2010/04,171
19,2009/10,284
71,2009/10,503
43,2009/09,948
18,2009/08,522
88,2009/07,270
17,2009/01,157
60,2009/01,366
110,2008/12,521
110,2008/03,509
24,2008/02,279
26,2008/02,208
73,2007/11,794
122,2007/08,269
9,2006/12,304
108,2006/10,270
47,2017/03,439
109,2017/01,391
102,2016/02,328
20,2015/06,169
30,2015/05,345
77,2012/07,447
109,2012/04,433
79,2012/04,627
26,2011/03,281
7,2011/01,306
44,2009/01,1293
34,2008/06,487
73,2019/09,318
77,2021/02,147
49,2021/02,128
107,2018/08,211
34,2015/10,403
108,2015/01,210
88,2013/07,200
45,2008/10,237
5,2006/09,412
78,2019/11,95
18,2020/07,102
120,2020/06,87
71,2020/03,147
42,2021/06,258
123,2006/04,90
94,2015/01,109
50,2013/03,196
26,2009/10,235
109,2018/09,320
112,2017/10,129
34,2019/04,187
84,2021/11,148
94,2021/04,54
13,2021/04,126
46,2011/08,661
72,2018/09,247
110,2018/06,306
5,2018/05,471
23,2018/12,188
84,2006/07,308
105,2006/06,363
83,2006/04,566
34,2006/03,512
115,2006/01,599
105,2017/05,321
84,2016/09,316
49,2016/04,295
113,2016/04,538
84,2015/10,357
10,2015/08,354
67,2015/06,634
76,2015/07,181
6,2014/08,453
52,2014/07,807
72,2014/07,287
62,2014/01,222
100,2013/11,180
19,2013/06,347
46,2013/03,622
100,2012/12,60
113,2012/08,656
52,2012/02,936
47,2011/12,473
26,2011/11,223
44,2010/08,1518
30,2010/07,381
78,2010/07,156
48,2010/06,632
108,2010/03,239
44,2009/09,1198
112,2009/07,204
26,2009/03,358
28,2008/06,536
25,2007/04,749
81,2007/04,371
43,2017/01,571
45,2015/04,233
102,2010/04,390
17,2008/11,126
49,2007/05,240
106,2006/12,311
30,2019/09,108
60,2020/01,290
10,2021/05,99
47,2021/04,230
67,2021/01,315
121,2021/01,218
17,2017/04,143
123,2016/12,97
123,2014/11,138
111,2014/09,100
66,2012/09,128
61,2010/12,245
49,2010/07,369
60,2009/08,651
112,2017/11,128
19,2016/04,247
66,2006/03,177
90,2020/06,87
121,2018/09,179
52,2020/09,250
32,2019/01,245
32,2019/04,302
103,2019/03,383
49,2019/07,240
49,2021/11,122
76,2021/12,66
109,2021/08,232
75,2021/02,307
75,2018/09,545
75,2018/08,638
105,2018/02,247
42,2018/02,351
120,2006/09,582
88,2006/03,268
67,2018/04,391
28,2018/03,239
114,2017/10,440
71,2016/12,357
46,2016/10,513
103,2016/10,486
48,2015/11,530
52,2015/08,621
44,2015/06,764
68,2015/03,222
32,2015/02,418
44,2014/06,864
10,2014/05,297
5,2014/04,531
112,2013/11,205
120,2013/09,366
70,2013/08,469
28,2013/05,578
1,2013/04,464
77,2013/02,464
68,2012/12,164
107,2012/09,300
81,2012/08,596
24,2012/03,298
49,2012/02,352
114,2010/11,468
68,2010/10,252
41,2010/11,541
5,2009/10,507
45,2009/09,291
45,2009/07,284
28,2009/06,541
112,2009/05,260
26,2009/04,318
34,2009/03,508
50,2008/03,216
41,2008/02,612
71,2007/12,358
122,2007/06,310
5,2007/05,499
18,2006/12,356
123,2012/06,89
111,2010/04,184
104,2010/01,398
76,2008/01,164
104,2006/12,299
17,2019/09,77
42,2021/11,253
61,2018/07,205
28,2018/01,255
68,2017/11,204
114,2017/09,336
110,2016/09,332
88,2013/04,227
108,2013/01,182
83,2010/07,545
52,2008/06,755
22,2007/11,31
103,2021/07,332
50,2019/02,84
68,2009/03,274
20,2021/02,77
69,2018/12,149
76,2020/06,44
22,2017/10,9
48,2019/04,298
28,2019/02,195
72,2019/03,298
61,2019/09,176
14,2019/11,399
68,2021/07,124
41,2018/10,295
75,2018/04,696
26,2018/04,152
47,2017/08,509
114,2017/07,456
46,2017/06,466
120,2016/12,410
68,2016/12,240
114,2016/09,426
70,2016/02,312
123,2015/05,112
88,2015/04,223
90,2015/04,305
43,2014/11,646
14,2014/10,1324
75,2014/05,1252
121,2013/08,421
42,2013/07,567
48,2013/07,628
105,2013/03,461
106,2013/01,389
83,2012/10,576
110,2012/10,408
42,2012/08,527
32,2012/03,722
63,2012/02,216
40,2011/12,885
13,2011/11,524
84,2011/11,376
109,2011/10,416
18,2011/03,594
6,2011/03,343
46,2011/01,937
45,2010/12,248
13,2010/11,388
32,2010/10,593
48,2010/08,645
114,2010/08,492
10,2010/07,250
25,2010/02,715
7,2010/01,293
104,2009/12,279
105,2009/10,399
67,2009/06,544
14,2009/05,1231
114,2009/05,549
40,2009/01,1007
14,2008/05,1077
115,2007/10,710
109,2007/08,400
114,2007/03,682
25,2006/12,621
77,2016/04,356
47,2012/06,487
112,2010/04,272
52,2010/01,1059
48,2020/09,232
107,2017/09,208
83,2017/04,304
79,2016/09,375
26,2015/12,147
60,2015/04,348
101,2015/02,292
108,2014/09,258
9,2012/11,244
9,2011/07,371
94,2015/09,136
100,2010/09,164
123,2010/02,94
107,2012/03,284
122,2020/07,71
83,2019/10,231
121,2019/11,210
102,2020/03,223
112,2020/02,109
78,2021/10,95
6,2021/08,146
83,2018/09,206
81,2018/08,201
114,2018/02,326
73,2018/01,563
48,2006/08,430
61,2006/05,276
7,2006/04,281
108,2006/04,283
42,2017/04,416
88,2017/02,180
81,2016/09,297
100,2016/08,210
104,2015/05,303
61,2014/12,241
81,2015/01,315
104,2014/12,238
107,2014/12,177
20,2014/07,183
78,2014/03,231
71,2013/12,353
83,2013/12,408
13,2013/11,511
123,2013/10,177
9,2013/08,365
46,2013/04,675
107,2012/05,277
77,2012/01,642
52,2011/12,781
69,2011/12,270
102,2011/10,453
106,2011/08,329
113,2010/08,595
5,2010/01,528
81,2009/12,337
66,2009/06,142
88,2009/01,261
83,2008/10,661
114,2008/09,484
50,2008/08,191
7,2008/02,262
72,2007/11,290
107,2014/10,292
61,2011/01,242
47,2007/06,569
42,2006/11,451
67,2020/09,241
109,2016/12,354
13,2012/02,448
33,2011/02,472
109,2010/07,428
112,2020/08,90
111,2015/12,116
100,2013/03,139
108,2012/02,218
17,2021/11,56
50,2017/10,117
61,2016/12,233
62,2020/09,100
49,2019/01,293
109,2019/03,296
108,2020/06,57
10,2021/12,131
14,2021/11,476
23,2018/06,277
32,2018/06,241
102,2018/12,221
113,2006/04,477
110,2006/02,557
6,2018/04,217
110,2017/07,268
26,2016/09,206
45,2016/01,259
111,2016/01,149
41,2015/12,604
41,2015/09,605
88,2015/05,204
43,2015/02,592
123,2014/12,76
5,2014/09,503
1,2014/03,424
26,2014/01,252
109,2014/02,366
14,2013/11,1247
44,2013/02,1062
33,2013/02,511
81,2012/04,454
40,2011/08,718
41,2011/06,675
32,2011/02,497
33,2010/08,548
60,2010/01,422
33,2010/01,556
76,2009/08,140
18,2009/05,421
77,2008/12,404
88,2008/10,246
122,2008/07,349
23,2008/04,477
47,2007/11,547
104,2007/05,293
49,2006/11,201
112,2012/05,245
42,2009/03,674
34,2009/01,499
13,2019/04,245
76,2019/05,153
6,2017/11,228
63,2017/11,171
33,2016/11,318
70,2015/08,352
28,2014/12,284
88,2013/01,240
120,2012/09,632
108,2011/11,188
22,2007/07,58
102,2007/07,350
63,2006/09,162
62,2009/05,270
78,2021/09,88
100,2016/05,208
88,2020/03,71
66,2011/07,134
72,2017/01,321
20,2020/06,44
42,2019/03,341
90,2019/05,228
110,2019/09,248
63,2019/12,121
40,2019/12,487
1,2020/06,196
70,2020/03,184
73,2020/01,297
123,2021/09,70
113,2021/03,323
83,2011/03,769
115,2018/06,336
114,2006/09,469
103,2006/04,578
70,2017/11,358
110,2017/09,309
78,2017/04,194
28,2016/08,436
76,2016/02,155
70,2015/12,359
42,2015/10,562
72,2014/08,314
48,2014/08,554
101,2014/07,415
44,2014/05,886
60,2014/02,372
71,2014/02,408
84,2013/07,328
115,2013/05,723
76,2013/04,171
52,2012/11,648
105,2012/09,312
63,2012/08,202
73,2011/09,1282
14,2011/07,1149
108,2010/11,277
1,2010/11,370
67,2010/10,498
25,2010/10,953
17,2010/08,152
79,2010/06,827
71,2010/06,460
108,2010/05,278
107,2009/08,299
88,2009/05,256
81,2009/02,463
33,2008/02,688
1,2008/01,401
108,2007/09,273
113,2007/04,496
20,2007/03,228
77,2007/03,548
47,2006/12,403
66,2019/10,90
73,2009/01,1187
103,2008/05,545
24,2007/04,332
7,2019/04,199
79,2020/03,243
61,2020/03,122
77,2020/04,133
120,2021/11,265
112,2009/10,210
101,2018/10,190
34,2006/04,426
122,2015/09,169
90,2010/09,304
43,2010/01,1001
50,2010/01,216
69,2020/04,33
111,2012/04,162
66,2011/06,140
50,2008/05,233
13,2019/11,169
50,2020/05,112
111,2018/01,77
45,2017/12,227
66,2020/11,82
1,2019/03,205
102,2020/01,202
71,2021/03,164
69,2018/11,145
44,2018/06,597
84,2018/05,324
107,2006/09,264
19,2017/09,236
6,2017/04,265
33,2017/04,300
69,2015/11,229
79,2015/03,478
45,2015/01,187
122,2015/01,161
103,2014/07,822
42,2014/04,597
9,2014/03,352
105,2014/03,443
81,2013/11,404
73,2013/10,919
50,2013/08,206
40,2013/04,1010
17,2012/10,177
67,2012/09,604
102,2012/05,377
70,2012/03,530
28,2011/12,445
48,2011/07,505
14,2011/01,1207
88,2010/09,299
43,2010/06,899
60,2009/07,543
13,2009/01,367
81,2008/10,434
108,2008/09,249
77,2007/12,442
114,2007/12,516
42,2007/10,554
76,2007/09,213
18,2007/08,416
7,2007/04,308
41,2006/11,434
114,2019/07,307
114,2015/04,436
26,2015/04,212
109,2021/01,202
26,2021/02,57
76,2018/07,166
13,2016/07,309
70,2014/08,466
9,2014/04,319
23,2012/11,295
120,2011/12,676
106,2011/09,254
13,2007/12,273
77,2012/06,480
108,2021/02,111
22,2012/09,58
78,2009/02,137
76,2015/02,128
122,2015/04,152
122,2019/06,168
46,2019/11,347
84,2020/04,60
20,2021/09,67
115,2021/02,191
6,2018/07,223
49,2018/12,260
9,2006/08,361
110,2017/12,293
46,2017/12,391
75,2017/10,739
33,2017/10,329
108,2017/06,180
100,2016/10,185
40,2016/09,741
108,2016/05,234
5,2015/11,435
101,2015/09,288
28,2015/09,338
107,2015/07,218
109,2015/05,396
70,2015/01,304
120,2014/07,376
52,2014/04,946
34,2014/04,509
79,2013/10,670
107,2013/08,274
20,2013/07,184
22,2013/06,50
22,2013/05,42
66,2012/10,169
43,2012/09,809
62,2012/06,200
33,2011/09,426
107,2011/09,262
44,2011/04,1291
107,2011/02,251
19,2010/12,239
62,2010/10,208
115,2009/10,749
81,2009/06,435
90,2009/04,321
62,2009/04,255
72,2009/02,281
100,2008/06,214
43,2008/03,997
106,2007/12,278
120,2007/08,716
52,2007/04,710
66,2007/03,188
90,2006/10,321
17,2008/10,164
78,2007/08,178
84,2007/08,342
47,2007/07,600
75,2019/02,490
73,2019/01,462
5,2020/04,87
19,2021/03,152
115,2018/01,371
107,2006/07,259
81,2017/06,251
32,2016/12,353
9,2016/11,310
68,2015/07,165
5,2012/11,328
7,2012/06,317
76,2011/10,135
106,2009/09,278
22,2008/01,36
17,2020/02,89
102,2021/02,141
22,2006/05,92
76,2018/03,215
17,2016/10,141
100,2016/01,153
66,2007/10,155
26,2020/12,77
106,2020/09,139
14,2020/06,222
18,2019/05,289
47,2020/03,223
32,2018/11,231
48,2018/10,354
46,2018/07,515
88,2006/06,246
47,2006/05,507
41,2006/04,477
120,2017/10,410
62,2017/10,274
5,2017/07,406
123,2017/02,143
60,2016/08,447
79,2016/06,339
66,2016/04,180
73,2015/10,660
115,2015/08,452
19,2015/08,287
115,2015/05,533
75,2015/02,905
111,2014/11,99
6,2014/11,345
83,2014/09,449
